stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_timezone,location_type,parent_station,level_id
ITOAUTO97326,,"Gare de l'Est",48.876270,2.358120,2,,0,PARIS16028,
ITOAUTO97327,,"Maisons-Alfort - Les Juilliottes",48.803219,2.445956,2,,0,ITOAUTO97141,
ITOAUTO97328,,"Gare de l'Est",48.876083,2.357983,2,,0,PARIS16028,
ITOAUTO97329,,"Richelieu - Drouot",48.872238,2.338616,2,,0,ITOAUTO97130,
ITOAUTO97330,,"Richelieu - Drouot",48.871639,2.338460,2,,0,ITOAUTO97130,
ITOAUTO97333,,"Réaumur - Sébastopol",48.866077,2.352382,2,,0,ITOAUTO97121,
ITOAUTO97335,,"Edgar Quinet",48.840904,2.325287,2,,0,ITOAUTO78986,
ITOAUTO97337,,"Chaussée d'Antin - La Fayette",48.872807,2.333971,2,,0,ITOAUTO79817,
ITOAUTO97908,,"Pasteur - Jaurès",48.753933,2.312258,1,,0,ITOAUTO97885,
ITOAUTO97345,,"Franklin D. Roosevelt",48.868664,2.309574,2,,0,ITOAUTO74618,
ITOAUTO97346,,"Franklin D. Roosevelt",48.869251,2.309434,2,,0,ITOAUTO74618,
ITOAUTO97348,,"Jacques Bonsergent",48.870621,2.361024,2,,0,ITOAUTO79064,
ITOAUTO97350,,"La Courneuve - 8 Mai 1945",48.920372,2.410008,2,,0,ITOAUTO129561,
ITOAUTO97355,,"Les Sablons",48.881290,2.271905,2,,0,ITOAUTO100026,
ITOAUTO97359,,"Marx Dormoy",48.890579,2.359808,2,,0,ITOAUTO79118,
ITOAUTO97362,,"Michel-Ange - Molitor",48.844879,2.261631,2,,0,ITOAUTO79814,
ITOAUTO97363,,"Palais Royal - Musée du Louvre",48.862766,2.337087,2,,0,ITOAUTO79055,
ITOAUTO97365,,"Strasbourg - Saint-Denis",48.869503,2.353822,2,,0,ITOAUTO69574,
ITOAUTO97367,,"Père Lachaise",48.862450,2.387580,2,,0,ITOAUTO79209,
ITOAUTO97368,,"Père Lachaise",48.863041,2.386231,2,,0,ITOAUTO79209,
ITOAUTO97374,,"Trinité - d'Estienne d'Orves",48.876335,2.333049,2,,0,ITOAUTO97131,
ITOAUTO110027,,"Audigeois",48.790817,2.393390,2,,0,PARIS13660,
ITOAUTO97427,,"Charles Péguy",48.954048,2.374636,1,,0,ITOAUTO79550,
ITOAUTO97429,,"Charles Péguy",48.954021,2.374814,1,,0,ITOAUTO79550,
ITOAUTO97430,,"Clovis Hugues",48.941345,2.371922,1,,0,PARIS13468,
ITOAUTO97431,,"Épi d'Or",48.860935,2.530308,1,,0,ITOAUTO97417,
ITOAUTO97434,,"Lycée",48.952705,2.368931,1,,0,ITOAUTO97418,
ITOAUTO97435,,"Etang à l'eau",48.870525,2.499957,1,,0,ITOAUTO75666,
ITOAUTO97437,,"La Cerisaie",48.954395,2.391346,1,,0,ITOAUTO80062,
ITOAUTO97512,,"Grange Cavée",48.474468,1.998969,2,,0,PARIS6291,
ITOAUTO97513,,"Hardillières",48.651909,2.692120,2,,0,ITOAUTO91517,
ITOAUTO97514,,"Hardillières",48.651882,2.692256,2,,0,ITOAUTO91517,
ITOAUTO97516,,"La Belle Idée",48.921432,3.268673,2,,0,PARIS7058,
ITOAUTO97517,,"Île-de-France",48.685936,2.169872,1,,0,ITOAUTO97456,
ITOAUTO97520,,"Jean-Jacques Rousseau",48.998234,2.280680,1,,0,ITOAUTO77466,
ITOAUTO97521,,"Cour des Adieux",48.402431,2.696580,2,,0,PARIS200091,
ITOAUTO97527,,"Jean-Baptiste Oudry",48.775349,2.458902,1,,0,ITOAUTO69049,
ITOAUTO97532,,"Eugène Voisin - Marché",48.817139,2.466258,1,,0,ITOAUTO78767,
ITOAUTO97534,,"Hautes Pâtures",48.917782,2.220046,1,,0,ITOAUTO78931,
ITOAUTO97536,,"Général Leclerc - Vaudétard",48.825844,2.277324,1,,0,ITOAUTO97488,
ITOAUTO97538,,"Galliéni",48.835300,2.228038,1,,0,ITOAUTO97487,
ITOAUTO97541,,"Grâce de Dieu",48.804077,2.174717,1,,0,PARIS189958,
ITOAUTO97545,,"Jean Jaurès",48.880234,2.407770,1,,0,ITOAUTO115303,
ITOAUTO97546,,"Plein Midi",48.971413,2.395298,1,,0,ITOAUTO106987,
ITOAUTO97556,,"François Bégué",48.953011,2.384534,2,,0,ITOAUTO97499,
ITOAUTO97557,,"Eugène Beaujard",48.789040,2.251359,2,,0,ITOAUTO109760,
ITOAUTO97559,,"Guy Môquet",48.797523,2.358066,1,,0,ITOAUTO78653,
ITOAUTO97560,,"Rue de la République",48.967926,2.361166,2,,0,ITOAUTO97500,
ITOAUTO97561,,"Guy Môquet",48.834290,2.510345,1,,0,ITOAUTO105040,
ITOAUTO97563,,"Hélène Boucher",48.427807,2.143574,2,,0,PARIS6430,
ITOAUTO97565,,"Lavoir Daubenton",48.407795,2.725845,2,,0,PARIS4652,
ITOAUTO97569,,"Feugères",48.553684,2.178877,2,,0,PARIS6091,
ITOAUTO97572,,"Frères Kennedy",48.486618,2.172483,2,,0,PARIS6211,
ITOAUTO97573,,"Eugène Lumeau - Les Ecoles",48.904392,2.338481,1,,0,ITOAUTO79316,
ITOAUTO97576,,"Georges Corète",48.918419,2.306113,1,,0,ITOAUTO97495,
ITOAUTO97577,,"Saint-Ferdinand",48.955017,2.287218,1,,0,PARIS13304,
ITOAUTO97579,,"Grésillons - Félix Eboué",48.917202,2.307017,1,,0,ITOAUTO97495,
ITOAUTO97580,,"Guy Môquet",48.819332,2.514298,1,,0,ITOAUTO79633,
ITOAUTO97583,,"Joffre Cinéma",48.958019,2.301789,1,,0,ITOAUTO97509,
ITOAUTO97584,,"Mairie",48.971764,2.398778,1,,0,PARIS205719,
ITOAUTO99023,,"bd des Coquibus",48.623444,2.450784,0,,2,ITOAUTO80693,
ITOAUTO97601,,"Lycée Jean Perrin",48.802959,2.059642,2,,0,ITOAUTO97476,
ITOAUTO97604,,"Groupe Scolaire C. Fabrici",48.553322,2.678295,1,,0,ITOAUTO97454,
ITOAUTO97609,,"Gallieni",48.887321,2.243591,1,,0,PARIS13483,
ITOAUTO98315,,"Préfecture",49.035477,2.082346,2,Europe/Paris,,,
ITOAUTO101710,,"Centre",48.471416,2.284990,2,,0,ITOAUTO101651,
ITOAUTO97665,,"Stade",48.769886,2.830140,2,,0,ITOAUTO97630,
ITOAUTO97669,,"La Bruyère",48.526440,2.067417,2,,0,PARIS6050,
ITOAUTO97670,,"La Boétie - Champs-Élysées",48.870441,2.306057,1,,0,ITOAUTO97616,
ITOAUTO97672,,"Le Théâtre",48.842415,2.543514,1,,0,ITOAUTO97643,
ITOAUTO97675,,"Place Berlioz",49.006115,2.400690,1,,0,PARIS13203,
ITOAUTO97678,,"Chemin de Tabor",48.625572,2.258948,2,,0,ITOAUTO97619,
ITOAUTO99675,,"Amiral Courbet",48.919159,2.273285,1,,0,PARIS13597,
ITOAUTO97715,,"Saint Nicolas",48.985229,2.446456,2,,0,PARIS110974,
ITOAUTO97716,,"Saint Nicolas",48.985283,2.446373,2,,0,PARIS110974,
ITOAUTO97719,,"Gay Lussac",48.982647,2.464217,2,,0,PARIS301,
ITOAUTO97720,,"La Jonchère",48.869469,2.156149,1,,0,ITOAUTO78864,
ITOAUTO97724,,"Mairie",48.704563,3.197614,2,,0,ITOAUTO91613,
ITOAUTO97727,,"Jardin des Berges",48.904110,2.374240,1,,0,PARIS104116,
ITOAUTO97729,,"Route du Port",48.940762,2.303317,1,,0,PARIS13652,
ITOAUTO97788,,"Bastille",48.851963,2.368693,2,,0,PARIS9451,
ITOAUTO97789,,"La Chapelle",48.884476,2.360430,2,,0,PARIS9440,
ITOAUTO97790,,"Quai de la Rapée",48.846489,2.365993,2,,0,PARIS93400,
ITOAUTO98318,,"Préfecture",49.035446,2.083318,2,Europe/Paris,,,
ITOAUTO97791,,"Bastille",48.852055,2.368719,2,,0,PARIS9451,
ITOAUTO97793,,"Quai de la Rapée",48.846428,2.365885,2,,0,PARIS93400,
ITOAUTO97795,,"Custine - Ramey",48.888451,2.346676,1,,0,PARIS10714,
ITOAUTO97798,,"Jaurès",48.882839,2.370841,1,Europe/Paris,,,
ITOAUTO97799,,"Porte de Saint-Ouen - Hôpital Bichat",48.899406,2.329638,1,,0,ITOAUTO75045,
ITOAUTO97801,,"Louis Frébault",48.804470,2.336141,1,,0,ITOAUTO78688,
ITOAUTO97804,,"Pierre Brossolette",48.996090,2.423190,2,,0,ITOAUTO97771,
ITOAUTO100276,,"Cité du Luth-Verlaine",48.933941,2.289131,1,,0,ITOAUTO79401,
ITOAUTO101981,,"Marbrerie",48.348366,2.113686,2,,0,PARIS7369,
ITOAUTO97815,,"Lelégard",48.841896,2.202160,1,,0,ITOAUTO97777,
ITOAUTO97816,,"Ramon Saint Thibault",48.878113,2.097009,1,,0,ITOAUTO119330,
ITOAUTO97817,,"Ramon Saint Thibault",48.877125,2.096263,1,,0,ITOAUTO119330,
ITOAUTO97819,,"Ramon Saint Thibault",48.877506,2.097729,1,,0,ITOAUTO119330,
ITOAUTO97821,,"Les Maraichers",48.964962,2.059744,1,,0,PARIS1541,
ITOAUTO97822,,"Les Hauts Châteaux",48.842308,2.572823,1,,0,ITOAUTO97783,
ITOAUTO97823,,"Les Marronniers",48.805752,2.497160,1,,0,PARIS12063,
ITOAUTO97825,,"Ourcq - Jean Jaurès",48.887291,2.384561,1,,0,ITOAUTO97754,
ITOAUTO97826,,"Rue des Barreaux",48.433517,2.361878,2,,0,ITOAUTO97757,
ITOAUTO99358,,"Vincennes RER",48.847000,2.436928,1,Europe/Paris,,,
ITOAUTO99359,,"Stade",48.898994,2.256844,1,,0,ITOAUTO79300,
ITOAUTO97839,,"Pixérécourt",48.875320,2.394533,1,,0,ITOAUTO97786,
ITOAUTO97840,,"Hôpital Bichat",48.898991,2.330543,1,,0,ITOAUTO75045,
ITOAUTO97842,,"Mairie",48.287735,2.430407,2,,0,PARIS8964,
ITOAUTO97843,,"Rue des Barreaux",48.433609,2.361620,2,,0,ITOAUTO97757,
ITOAUTO97895,,"Avenue de Bonneuil",48.791489,2.503423,1,,0,ITOAUTO132892,
ITOAUTO97896,,"Les Perreux",48.989136,2.390255,1,,0,PARIS13239,
ITOAUTO97898,,"Place de la Tolinette",49.004246,2.392237,1,,0,PARIS13283,
ITOAUTO97899,,"Lycée - Clinique Sainte Marie",49.074642,2.072333,1,,0,ITOAUTO97888,
ITOAUTO97900,,"La Folie Bessin - L'Orme à Moineaux",48.669010,2.196242,1,,0,ITOAUTO80779,
ITOAUTO97901,,"Traversière",48.747059,2.351627,1,,0,PARIS166126,
ITOAUTO97904,,"Rue des Grillons",48.757023,2.276522,1,,0,PARIS10789,
ITOAUTO98731,1,"bd Morland / bd Henri IV",48.851021,2.362408,0,,2,ITOAUTO96904,
ITOAUTO97909,,"Gare de Meaux (Quai D)",48.956577,2.873841,2,Europe/Paris,,,
ITOAUTO97910,,"Lycée",49.074509,2.073594,1,,0,ITOAUTO97888,
ITOAUTO97914,,"Parc Industriel Nord",48.997524,2.389337,1,,0,ITOAUTO97889,
ITOAUTO97916,,"Lycée André Sabatier",48.907047,2.429252,1,,0,ITOAUTO97894,
ITOAUTO97918,,"Villeneuve - Général Leclerc",48.905884,2.309132,1,,0,ITOAUTO97882,
ITOAUTO97920,,"La Folie Bessin",48.667744,2.198041,1,,0,ITOAUTO80779,
ITOAUTO97922,,"Lieutenant Colonel Bizeul",48.670727,2.359975,1,,0,ITOAUTO80782,
ITOAUTO99360,,"Robert Schumann",48.948021,2.193569,1,,0,PARIS1376,
ITOAUTO97938,,"Lycée - Clinique Sainte Marie",49.074421,2.071967,1,,0,ITOAUTO97888,
ITOAUTO97983,,"Mairie - Eglise",48.612202,2.326437,1,,0,ITOAUTO97970,
ITOAUTO97985,,"Ministère de l'Economie et des Finances",48.840717,2.378380,1,,0,ITOAUTO109001,
ITOAUTO99424,,"Rue de l'Epine",49.098694,2.505110,1,,0,PARIS168016,
ITOAUTO101984,,"Automobiles",48.457020,2.171488,2,,0,PARIS7349,
ITOAUTO107272,,"Place de l'Europe",48.517990,3.243574,2,,0,ITOAUTO107268,
ITOAUTO107330,,"Mairie / L'Etang la Ville - Les Sablons",48.870529,2.073296,1,,0,ITOAUTO102667,
ITOAUTO98000,,"Moulin Brûlé",48.815456,2.436941,1,,0,ITOAUTO97960,
ITOAUTO98006,,"Maison de Quartier - Courtillières",48.913383,2.408334,2,,0,ITOAUTO79482,
ITOAUTO98008,,"Marchais Guesdon",48.632706,2.412390,1,,0,PARIS180,
ITOAUTO98010,,"Pavé du Roy",48.559341,3.155382,1,,0,ITOAUTO98062,
ITOAUTO98014,,"Mairie",48.884647,2.238925,1,,0,ITOAUTO97963,
ITOAUTO98016,,"Mondétour",49.046993,2.030748,1,,0,ITOAUTO77656,
ITOAUTO98021,,"Martin Luther King",49.054028,2.124267,1,,0,ITOAUTO79841,
ITOAUTO98025,,"Magny Saint Loup",48.907097,2.913496,2,,0,PARIS202612,
ITOAUTO98070,,"Parc de l'Île",48.893261,2.178882,1,,0,ITOAUTO98045,
ITOAUTO98074,,"Gabriel Péri - Métro",48.916660,2.294443,1,,0,ITOAUTO69540,
ITOAUTO98075,,"Place Paul Herbe",48.940788,2.327057,1,,0,ITOAUTO80401,
ITOAUTO99432,,"Place du Marché",49.010441,2.194815,1,,0,PARIS165707,
ITOAUTO98079,,"Stade",48.937580,2.328982,1,,0,ITOAUTO79413,
ITOAUTO98080,,"Musée MAC-VAL",48.792065,2.386011,1,,0,ITOAUTO74421,
ITOAUTO98082,,"Musée MAC-VAL",48.792740,2.386030,2,,0,ITOAUTO74421,
ITOAUTO98084,,"Pierre Sémard",48.909481,2.447616,1,,0,ITOAUTO117944,
ITOAUTO98087,,"Pierre Sémard - Indépendance",48.910816,2.446633,1,,0,ITOAUTO117944,
ITOAUTO98089,,"Petites Buttes",48.603336,2.093990,2,,0,ITOAUTO62901,
ITOAUTO98091,,"Les Routiers",48.955254,2.065955,1,,0,ITOAUTO81824,
ITOAUTO98092,,"Pierre Sémard",48.954369,2.066654,1,,0,ITOAUTO81824,
ITOAUTO98094,,"Place Paul Herbe",48.941345,2.326817,1,,0,ITOAUTO80401,
ITOAUTO98095,,"Patton-Mousseau",48.630978,2.449918,1,,0,PARIS192,
ITOAUTO98097,,"La Noue",48.934990,2.326026,1,,0,PARIS9726,
ITOAUTO98099,,"Petit Clos - Rosiers",48.991360,2.369773,1,,0,ITOAUTO98059,
ITOAUTO98105,,"Parc Saint-Christophe",49.042370,2.030383,2,,0,ITOAUTO98058,
ITOAUTO98109,,"Gabriel Péri - Métro",48.916180,2.295227,1,,0,ITOAUTO69540,
ITOAUTO98126,,"Sainte Radegonde",48.889736,2.088066,2,,0,ITOAUTO81632,
ITOAUTO99699,,"Les Berges de Charenton",48.819519,2.406594,1,,0,PARIS10521,
ITOAUTO98129,,"Place Saint Jean",48.753620,2.906636,2,,0,ITOAUTO80213,
ITOAUTO98130,,"La Garennière",48.763962,2.535697,2,,0,ITOAUTO79583,
ITOAUTO98131,,"Place Sainte Bernadette",48.767223,2.532512,2,,0,ITOAUTO79586,
ITOAUTO98133,,"Place de l'Eglise",48.823078,2.275619,1,,0,PARIS198422,
ITOAUTO98135,,"Place du 19 Mars 1962",48.683666,2.414914,2,,0,ITOAUTO81223,
ITOAUTO98138,,"Place de Molènes",48.788979,2.503501,1,,0,ITOAUTO98120,
ITOAUTO98142,,"Martyrs",48.936897,2.187053,2,,0,PARIS172942,
ITOAUTO98185,,"Préfecture RER",49.039425,2.076436,1,Europe/Paris,,,
ITOAUTO98191,,"Nordmann",48.904282,2.239156,1,,0,PARIS11402,
ITOAUTO98194,,"Beauséjour",48.940548,2.135611,1,,0,ITOAUTO81756,
ITOAUTO98195,,"4 Septembre",48.920574,2.185329,2,Europe/Paris,,,
ITOAUTO98196,,"Nordmann",48.904697,2.239600,1,,0,PARIS11402,
ITOAUTO98198,,"Charlebourg",48.906441,2.239220,1,,0,ITOAUTO98176,
ITOAUTO98199,,"Charlebourg",48.906178,2.238869,1,,0,ITOAUTO98176,
ITOAUTO102245,,"Fourqueux - Bel Air",48.894920,2.069984,1,,0,ITOAUTO102571,
ITOAUTO98213,,"Anjou",48.930981,2.207264,1,,0,PARIS1421,
ITOAUTO98214,,"Mairie",48.812088,2.357192,1,,0,ITOAUTO78735,
ITOAUTO98245,,"Châtaigniers",48.960857,2.252149,1,,0,PARIS1459,
ITOAUTO98247,,"Volta",48.876453,2.233195,1,,0,ITOAUTO98242,
ITOAUTO98250,,"Cheverrures",48.924152,2.117719,1,,0,PARIS1625,
ITOAUTO99485,,"Perray Vaucluse",48.665157,2.306527,1,,0,ITOAUTO99465,
ITOAUTO98266,,"Condorcet",48.931026,2.176539,1,,0,PARIS1446,
ITOAUTO98267,,"Pompidou",48.875435,2.231452,1,,0,ITOAUTO98242,
ITOAUTO98282,,"Préfecture",49.035255,2.082815,2,Europe/Paris,,,
ITOAUTO98285,,"Préfecture",49.035347,2.081897,2,,0,ITOAUTO99959,
ITOAUTO99595,,"Hôpital Intercommunal",48.799610,2.465920,1,,0,ITOAUTO78661,
ITOAUTO98300,,"Préfecture",49.035229,2.083554,2,Europe/Paris,,,
ITOAUTO98301,,"Préfecture",49.035019,2.083531,2,Europe/Paris,,,
ITOAUTO98302,,"Félifeu",48.953499,2.237590,1,,0,PARIS1529,
ITOAUTO98304,,"Fernand Léger",48.950211,2.226742,1,,0,PARIS1320,
ITOAUTO98306,,"Joliot Curie",48.942417,2.182420,1,,0,ITOAUTO98280,
ITOAUTO98309,,"Franklin",48.931034,2.156693,1,,0,ITOAUTO98279,
ITOAUTO98310,,"Grétry",48.941746,2.182922,1,,0,ITOAUTO98280,
ITOAUTO98311,,"Général Delambre",48.931160,2.229086,1,,0,ITOAUTO81726,
ITOAUTO98312,,"Général Delambre",48.929962,2.227166,1,,0,ITOAUTO81726,
ITOAUTO98313,,"Préfecture",49.035381,2.082649,2,Europe/Paris,,,
ITOAUTO99044,5,"r. Racary",48.550751,2.124519,0,,2,ITOAUTO80592,
ITOAUTO98357,,"Jean Poulmarch",48.952839,2.213581,1,,0,PARIS1312,
ITOAUTO98358,,"Marceau Guillot",48.954548,2.241521,1,,0,PARIS1313,
ITOAUTO98359,,"Petit Robinson",48.779873,2.328043,2,,0,PARIS10550,
ITOAUTO98360,,"Sureaux",48.947773,2.206189,1,,0,PARIS173000,
ITOAUTO98361,,"Sureaux",48.947906,2.206009,1,,0,PARIS173000,
ITOAUTO98363,,"Sous-Préfecture - Eglise de L'Hay-Les-Roses",48.778137,2.334530,2,,0,ITOAUTO80405,
ITOAUTO98364,,"Pont de Bougival",48.867527,2.136209,1,,0,PARIS1098,
ITOAUTO98365,,"Justice",48.935658,2.217035,1,,0,PARIS1385,
ITOAUTO98366,,"Jaurès Branchard",48.924576,2.220436,1,,0,ITOAUTO98347,
ITOAUTO98368,,"Borderel - Héloïse",48.942623,2.254336,1,,0,ITOAUTO98351,
ITOAUTO98372,,"Les Murgets",48.859680,2.128011,2,,0,ITOAUTO130187,
ITOAUTO98380,,"Talma",48.950539,2.160473,2,,0,ITOAUTO98353,
ITOAUTO98385,,"Rue de Lorraine",48.949615,2.144431,1,,0,PARIS1606,
ITOAUTO98386,,"Saint-Nicolas",48.946571,2.136453,1,,0,ITOAUTO81789,
ITOAUTO98389,,"Rue de Romilly",48.943413,2.129843,1,,0,PARIS1614,
ITOAUTO98391,,"Rue du Repos",48.936527,2.130463,1,,0,PARIS1619,
ITOAUTO99437,,"Rouillot",48.588902,3.285652,2,,0,ITOAUTO91511,
ITOAUTO98400,,"Clémenceau",48.942703,2.193269,1,,0,ITOAUTO81770,
ITOAUTO98401,,"Blum - Saussaies",48.787434,2.337297,2,,0,PARIS10920,
ITOAUTO98406,,"Lucien Guitry",48.874760,2.132354,1,,0,ITOAUTO98342,
ITOAUTO98411,,"Maurice Utrillo",48.940144,2.234550,1,,0,PARIS1440,
ITOAUTO98413,,"Hôtel de Ville",48.942242,2.156225,2,,0,PARIS165730,
ITOAUTO98415,,"Rue de Coudray",48.954388,2.230285,1,,0,PARIS165551,
ITOAUTO98420,,"Marché des Côteaux",48.961037,2.233614,1,,0,PARIS1327,
ITOAUTO98421,,"Morinval",48.960598,2.248302,1,,0,PARIS1330,
ITOAUTO98422,,"Prudhon",48.944302,2.240960,1,,0,PARIS1345,
ITOAUTO98423,,"Prudhon",48.944141,2.240949,1,,0,PARIS1345,
ITOAUTO98425,,"Saint-Quentin",48.956009,2.250348,1,,0,ITOAUTO81821,
ITOAUTO98426,,"Rue de la Bérionne",48.950764,2.222064,1,,0,PARIS1348,
ITOAUTO98429,,"Petite Ruelle",48.962917,2.236523,1,,0,PARIS1355,
ITOAUTO98430,,"Petite Ruelle",48.962738,2.236607,1,,0,PARIS1355,
ITOAUTO98431,,"Moulin Sarrazin",48.942276,2.229317,1,,0,PARIS1356,
ITOAUTO98433,,"Victoire",48.946419,2.220340,1,,0,PARIS1416,
ITOAUTO98435,,"Sacco et Vanzetti",48.937126,2.206174,2,,0,PARIS1433,
ITOAUTO98436,,"Sacco et Vanzetti",48.936268,2.204426,1,,0,PARIS1433,
ITOAUTO98437,,"Lavoisier",48.929138,2.175327,1,,0,PARIS1451,
ITOAUTO98439,,"La Paix - La Passerelle",48.927338,2.172626,2,,0,ITOAUTO98348,
ITOAUTO98441,,"Le Moulin / Jean Gosselin",48.969780,2.234305,2,,0,ITOAUTO77276,
ITOAUTO98442,,"Masures",48.942692,2.163549,1,,0,ITOAUTO98350,
ITOAUTO98445,,"Turgot",48.932438,2.164928,1,,0,PARIS1517,
ITOAUTO98476,,"Gare de La Celle-Saint-Cloud",48.843117,2.138440,1,,0,ITOAUTO81559,
ITOAUTO98477,,"Acacias",48.904499,2.133522,2,,0,PARIS1147,
ITOAUTO98479,,"Lycée Camille Claudel",48.966618,1.713894,2,,0,PARIS207377,
ITOAUTO99697,,"La Grange",48.749336,2.345411,1,,0,PARIS11921,
ITOAUTO98489,,"Commissariat",48.892681,2.142393,2,,0,PARIS1148,
ITOAUTO98490,,"Commissariat",48.892097,2.144708,2,,0,PARIS1148,
ITOAUTO98492,,"Garibaldi",48.863525,2.218459,1,,0,PARIS1296,
ITOAUTO98496,,"Convention",48.933613,2.167107,2,,0,PARIS1480,
ITOAUTO98501,,"Gare de Vaucresson",48.837128,2.152490,2,,0,ITOAUTO78825,
ITOAUTO98506,,"Mirbel Moulin d'haut",48.919891,1.554404,2,,0,ITOAUTO92933,
ITOAUTO98554,,"r. Robert Esnault-Pelterie",48.862522,2.314777,0,,2,PARIS167848,
ITOAUTO98558,1,"av. de Choisy",48.820122,2.364257,0,,2,PARIS85134,
ITOAUTO98563,1,"av. de Suffren",48.847092,2.307619,0,,2,PARIS9510,
ITOAUTO98570,,"Entrée / Sortie",48.515160,2.597802,0,,2,ITOAUTO81036,
ITOAUTO98572,4,"av. de la Porte de Clichy / bd Bessières",48.894638,2.313455,0,,2,PARIS16027,
ITOAUTO98574,3,"r. François Truffaut",48.833107,2.385609,0,,2,PARIS9527,
ITOAUTO98575,7,"Forum - Pte du Jour",48.863171,2.343817,0,,2,PARIS166014,
ITOAUTO98594,1,"pl de la Bourse",48.868973,2.340672,0,,2,PARIS9554,
ITOAUTO98596,3,"bd de Courcelles",48.880920,2.314047,0,,2,PARIS9529,
ITOAUTO98598,7,"pass. du Prado",48.869553,2.353732,0,,2,ITOAUTO69574,
ITOAUTO98600,0,"r. Linné",48.846020,2.354699,0,,2,PARIS106266,
ITOAUTO99702,,"Dispensaire Danielle Casanova",48.797592,2.366083,2,,0,PARIS11671,
ITOAUTO98605,,"pl. de la Gare",49.135597,3.076020,0,,2,ITOAUTO77211,
ITOAUTO98606,,"r. Pierre Semard",48.745781,2.418176,0,,2,ITOAUTO78440,
ITOAUTO98607,,"pl. de la Gare des Saules",48.745480,2.417323,0,,2,ITOAUTO78440,
ITOAUTO98608,,"Entrée / Sortie",48.989937,2.263550,0,,2,ITOAUTO77415,
ITOAUTO98609,,"Entrée / Sortie",48.989838,2.263237,0,,2,ITOAUTO77415,
ITOAUTO98611,,"r. Rieussec",48.800941,2.171350,0,,2,ITOAUTO81461,
ITOAUTO98612,,"r. Rieussec",48.801296,2.170623,0,,2,ITOAUTO81461,
ITOAUTO98614,2,"bd Masséna",48.819786,2.364084,0,,2,PARIS85134,
ITOAUTO98616,8,"r. Fragonard",48.894482,2.317003,0,,2,PARIS16027,
ITOAUTO98618,6,"bd Berthier / av. de la Porte de Clichy",48.894268,2.312750,0,,2,PARIS16027,
ITOAUTO98627,2,"bd Haussmann",48.873657,2.328596,0,,2,ITOAUTO96919,
ITOAUTO98634,,"Lycée",48.849522,2.214513,1,,0,ITOAUTO98540,
ITOAUTO98637,,"Albert 1er - Rueil-Ville",48.880737,2.179598,1,,0,ITOAUTO98549,
ITOAUTO98639,,"Jules Ferry - Ferrer",48.778114,2.346900,1,,0,ITOAUTO98545,
ITOAUTO98640,,"Henri Thirard - Léon Jouhaux",48.778275,2.341455,1,,0,ITOAUTO100423,
ITOAUTO98641,,"Lycée Alexandre Dumas",48.849007,2.213744,1,,0,ITOAUTO98540,
ITOAUTO98644,,"La Croix de Berny RER",48.762859,2.305147,1,Europe/Paris,,,
ITOAUTO98649,,"Rond-point Pierre Sémard - P. Vaillant Couturier",48.929169,2.478743,2,,0,ITOAUTO98541,
ITOAUTO98654,,"André Citroën - Centre de Production",48.964817,2.496114,2,,0,ITOAUTO98542,
ITOAUTO98657,0,"bd de la Chapelle",48.884495,2.359626,0,,2,PARIS9440,
ITOAUTO99019,,"r. de Chaponval",49.069523,2.142454,0,,2,ITOAUTO77723,
ITOAUTO98659,0,"pl. Suzanne Valadon",48.884686,2.342557,0,,2,ITOAUTO79862,
ITOAUTO98660,0,"r. du Cardinal Dubois",48.885742,2.342540,0,,2,ITOAUTO79861,
ITOAUTO98672,2,"Avenue de la Grande Armée",48.875397,2.289235,0,,2,PARIS9450,
ITOAUTO99020,,"av. de Conflans",48.970062,2.077409,0,,2,ITOAUTO79791,
ITOAUTO99522,,"Saint Leu",48.554504,2.584600,2,,0,ITOAUTO81122,
ITOAUTO98676,0,"r. de Rivoli",48.864307,2.330082,0,,2,ITOAUTO79048,
ITOAUTO98682,7,"r. de Rivoli",48.862438,2.335928,0,,2,ITOAUTO79055,
ITOAUTO98683,5,"pl. Colette",48.863148,2.336042,0,,2,ITOAUTO79055,
ITOAUTO98684,6,"Carrousel du Louvre",48.862644,2.334445,0,,2,ITOAUTO79055,
ITOAUTO98686,2,"av. du Gén. de Gaulle",48.846287,2.417428,0,,2,PARIS166104,
ITOAUTO98689,1,"bd Auguste Blanqui",48.830879,2.354818,0,,2,PARIS9463,
ITOAUTO98691,4,"bd de l'Hôpital / av. des Gobelins",48.832184,2.355657,0,,2,PARIS9463,
ITOAUTO99523,,"Saint Leu",48.554333,2.584005,2,,0,ITOAUTO81122,
ITOAUTO98695,0,"Entrée / Sortie",48.845345,2.310316,0,,2,PARIS9704,
ITOAUTO98697,1,"r. Corvisart",48.829693,2.349878,0,,2,ITOAUTO76473,
ITOAUTO98700,1,"pl. du Bataillon du Pacifique",48.840248,2.379449,0,,2,PARIS106269,
ITOAUTO98701,3,"r. Corbineau / bd de Bercy",48.839951,2.381788,0,,2,PARIS106269,
ITOAUTO99021,,"bd Karl Marx",48.946529,2.257598,0,,2,ITOAUTO81795,
ITOAUTO99022,,"pl. de la Gare",48.586159,2.241066,0,,2,ITOAUTO80625,
ITOAUTO98715,1,"av. Corentin Cariou / bd Macdonald",48.897396,2.386069,0,,2,PARIS194632,
