source,target,airline,departure_ts,arrival_ts,distance,delay
ORD,AZO,MQ,2015-01-07T21:34:00,2015-01-07T23:15:00,122,54.0
DFW,PIA,MQ,2015-01-07T20:40:00,2015-01-07T22:49:00,672,0.0
ORD,XNA,MQ,2015-01-07T00:03:00,2015-01-07T01:50:00,522,203.0
DFW,MSN,MQ,2015-01-07T20:44:00,2015-01-07T23:09:00,821,4.0
LAX,SMF,OO,2015-01-07T20:36:00,2015-01-07T21:49:00,373,-4.0
ORD,TYS,MQ,2015-01-07T20:59:00,2015-01-07T23:34:00,475,19.0
BUF,JFK,B6,2015-01-07T21:01:00,2015-01-07T22:25:00,301,20.0
FLL,DCA,B6,2015-01-07T21:09:00,2015-01-07T23:23:00,899,27.0
CLE,DCA,EV,2015-01-07T20:36:00,2015-01-07T22:01:00,310,-7.0
ATL,OKC,DL,2015-01-07T21:05:00,2015-01-07T22:20:00,761,22.0
SJU,MIA,AA,2015-01-07T21:20:00,2015-01-07T22:55:00,1045,36.0
ATL,FNT,DL,2015-01-07T21:05:00,2015-01-07T23:15:00,645,21.0
ATL,CRW,DL,2015-01-07T20:40:00,2015-01-07T21:53:00,363,-4.0
ORD,OMA,UA,2015-01-07T21:48:00,2015-01-07T23:07:00,416,63.0
SFO,PDX,UA,2015-01-07T20:58:00,2015-01-07T22:35:00,550,13.0
LAX,EWR,UA,2015-01-07T20:49:00,2015-01-08T04:49:00,2454,4.0
PHL,CLT,US,2015-01-07T20:56:00,2015-01-07T22:33:00,449,11.0
SFO,SEA,VX,2015-01-07T20:45:00,2015-01-07T22:34:00,679,0.0
SFO,PDX,VX,2015-01-07T20:49:00,2015-01-07T22:21:00,550,4.0
LAS,BUR,WN,2015-01-07T20:43:00,2015-01-07T21:34:00,223,-2.0
LAS,LAX,WN,2015-01-07T21:01:00,2015-01-07T22:00:00,236,16.0
PDX,SMF,WN,2015-01-07T22:08:00,2015-01-07T23:31:00,479,83.0
PHX,DEN,WN,2015-01-07T20:44:00,2015-01-07T22:23:00,602,-1.0
PHX,LAX,WN,2015-01-07T21:10:00,2015-01-07T21:38:00,370,25.0
PHX,ONT,WN,2015-01-07T21:12:00,2015-01-07T21:19:00,325,27.0
PHX,SAN,WN,2015-01-07T20:56:00,2015-01-08T20:55:00,304,11.0
PHX,SJC,WN,2015-01-07T20:52:00,2015-01-07T21:33:00,621,7.0
PHX,SNA,WN,2015-01-07T20:54:00,2015-01-07T21:07:00,338,9.0
SAN,LAS,WN,2015-01-07T20:51:00,2015-01-07T21:57:00,258,6.0
BWI,RSW,WN,2015-01-07T20:55:00,2015-01-07T23:42:00,919,10.0
FLL,MDW,WN,2015-01-07T21:25:00,2015-01-07T23:32:00,1166,40.0
LAX,LAS,WN,2015-01-07T20:45:00,2015-01-07T21:33:00,236,0.0
MDW,ATL,WN,2015-01-07T21:20:00,2015-01-07T23:41:00,591,35.0
ATL,BDL,WN,2015-01-07T21:21:00,2015-01-07T23:22:00,859,36.0
ATL,CAK,WN,2015-01-07T20:42:00,2015-01-07T22:22:00,528,-3.0
ATL,PHL,WN,2015-01-07T21:00:00,2015-01-07T22:49:00,666,15.0
ATL,PIT,WN,2015-01-07T21:04:00,2015-01-07T23:24:00,526,19.0
ATL,RIC,WN,2015-01-07T20:48:00,2015-01-07T22:12:00,481,3.0
SJC,SEA,WN,2015-01-07T21:12:00,2015-01-07T23:13:00,697,27.0
LAX,SFO,AA,2015-01-07T20:42:00,2015-01-07T21:45:00,337,-3.0
SFO,SEA,AS,2015-01-07T20:30:00,2015-01-07T22:17:00,679,-15.0
ATL,BNA,DL,2015-01-07T20:45:00,2015-01-07T20:58:00,214,0.0
ATL,IAD,DL,2015-01-07T20:41:00,2015-01-07T22:10:00,534,-4.0
ATL,MSP,DL,2015-01-07T20:45:00,2015-01-07T22:36:00,907,0.0
ATL,MDW,DL,2015-01-07T20:44:00,2015-01-07T21:47:00,591,-1.0
ATL,GSP,DL,2015-01-07T20:47:00,2015-01-07T21:48:00,153,2.0
SLC,PSC,DL,2015-01-07T20:43:00,2015-01-07T21:21:00,521,-2.0
DFW,SHV,EV,2015-01-07T20:42:00,2015-01-07T21:42:00,190,-3.0
LGA,CHO,EV,2015-01-07T23:09:00,2015-01-08T00:15:00,305,144.0
ATL,BTR,EV,2015-01-07T20:43:00,2015-01-07T21:20:00,448,-2.0
DFW,LFT,MQ,2015-01-07T21:42:00,2015-01-07T22:59:00,351,57.0
DFW,ROW,MQ,2015-01-07T21:01:00,2015-01-08T11:55:00,435,16.0
DFW,MGM,MQ,2015-01-07T20:44:00,2015-01-07T22:33:00,622,-1.0
MCO,DTW,NK,2015-01-07T21:50:00,2015-01-08T00:27:00,957,65.0
SLC,FAT,OO,2015-01-07T20:55:00,2015-01-07T21:37:00,501,10.0
SMF,SFO,OO,2015-01-07T20:41:00,2015-01-07T21:24:00,86,-4.0
ATL,PHX,DL,2015-01-07T20:48:00,2015-01-07T22:53:00,1587,2.0
ATL,MDT,DL,2015-01-07T21:12:00,2015-01-07T23:07:00,620,26.0
EWR,MKE,EV,2015-01-07T21:32:00,2015-01-07T22:59:00,725,46.0
ATL,ABY,EV,2015-01-07T20:42:00,2015-01-07T21:37:00,145,-4.0
JFK,RSW,B6,2015-01-07T20:38:00,2015-01-08T00:19:00,1074,-9.0
ATL,XNA,DL,2015-01-07T20:45:00,2015-01-07T21:37:00,589,-3.0
SLC,BIL,DL,2015-01-07T20:43:00,2015-01-07T21:53:00,387,-5.0
CLE,LGA,EV,2015-01-07T21:04:00,2015-01-07T23:08:00,419,16.0
SFO,LAX,VX,2015-01-07T20:51:00,2015-01-07T22:06:00,337,1.0
SFO,SAN,VX,2015-01-07T20:45:00,2015-01-07T22:07:00,447,-5.0
HOU,MSY,WN,2015-01-07T20:51:00,2015-01-07T21:51:00,302,1.0
OAK,BUR,WN,2015-01-07T20:54:00,2015-01-07T21:54:00,325,4.0
OAK,LAX,WN,2015-01-07T20:56:00,2015-01-07T22:11:00,337,6.0
OAK,ONT,WN,2015-01-07T22:10:00,2015-01-07T23:28:00,362,80.0
OAK,SAN,WN,2015-01-07T20:56:00,2015-01-07T22:23:00,446,6.0
OAK,SNA,WN,2015-01-07T20:55:00,2015-01-07T22:14:00,371,5.0
OKC,HOU,WN,2015-01-07T21:35:00,2015-01-07T22:56:00,419,45.0
PHX,PDX,WN,2015-01-07T21:20:00,2015-01-07T23:17:00,1009,30.0
PHX,RNO,WN,2015-01-07T20:45:00,2015-01-07T21:22:00,601,-5.0
PHX,SEA,WN,2015-01-07T21:07:00,2015-01-07T22:58:00,1107,17.0
PHX,SLC,WN,2015-01-07T21:00:00,2015-01-07T22:27:00,507,10.0
PHX,SMF,WN,2015-01-07T20:56:00,2015-01-07T21:45:00,647,6.0
AUS,LAS,WN,2015-01-07T20:52:00,2015-01-07T21:29:00,1090,2.0
BNA,PHL,WN,2015-01-07T20:47:00,2015-01-07T23:42:00,675,-3.0
BNA,SAT,WN,2015-01-07T20:42:00,2015-01-07T22:58:00,822,-8.0
BWI,BDL,WN,2015-01-07T21:04:00,2015-01-07T22:11:00,283,14.0
BWI,CLT,WN,2015-01-07T21:24:00,2015-01-07T22:43:00,361,34.0
BWI,CMH,WN,2015-01-07T20:53:00,2015-01-07T22:10:00,337,3.0
BWI,MDW,WN,2015-01-07T20:56:00,2015-01-07T21:50:00,611,6.0
BWI,MKE,WN,2015-01-07T21:12:00,2015-01-07T22:09:00,641,22.0
DAL,LBB,WN,2015-01-07T20:47:00,2015-01-07T21:45:00,293,-3.0
DCA,CAK,WN,2015-01-07T20:46:00,2015-01-07T21:59:00,274,-4.0
DCA,DAL,WN,2015-01-07T20:47:00,2015-01-07T23:00:00,1184,-3.0
FLL,ISP,WN,2015-01-07T20:46:00,2015-01-07T23:16:00,1092,-4.0
STL,ATL,WN,2015-01-07T20:56:00,2015-01-07T23:15:00,484,6.0
STL,DAL,WN,2015-01-07T21:03:00,2015-01-07T22:32:00,546,13.0
STL,HOU,WN,2015-01-07T21:13:00,2015-01-07T23:00:00,687,23.0
STL,MCI,WN,2015-01-07T21:27:00,2015-01-07T22:19:00,237,37.0
STL,MSP,WN,2015-01-07T21:11:00,2015-01-07T22:41:00,448,21.0
STL,SAT,WN,2015-01-07T21:04:00,2015-01-07T23:03:00,786,14.0
TPA,CMH,WN,2015-01-07T20:47:00,2015-01-07T23:03:00,829,-3.0
MAF,DAL,WN,2015-01-07T21:53:00,2015-01-07T22:51:00,319,63.0
ATL,DTW,WN,2015-01-07T21:01:00,2015-01-07T23:02:00,594,11.0
SMF,SNA,WN,2015-01-07T20:45:00,2015-01-07T22:01:00,404,-5.0
ORD,SEA,AA,2015-01-07T20:57:00,2015-01-07T23:35:00,1721,7.0
DFW,DSM,AA,2015-01-07T20:51:00,2015-01-07T22:37:00,624,1.0
DFW,ORD,AA,2015-01-07T20:48:00,2015-01-07T23:07:00,802,-2.0
DFW,IAH,AA,2015-01-07T20:53:00,2015-01-07T22:00:00,224,3.0
SEA,ANC,AS,2015-01-07T20:50:00,2015-01-07T23:18:00,1448,0.0
PDX,SJC,AS,2015-01-07T20:41:00,2015-01-07T22:19:00,569,-9.0
SLC,SEA,DL,2015-01-07T20:46:00,2015-01-07T21:53:00,689,-4.0
ATL,SAN,DL,2015-01-07T21:00:00,2015-01-07T22:28:00,1892,10.0
ATL,CHA,EV,2015-01-07T20:48:00,2015-01-07T21:46:00,106,-2.0
SLC,DEN,DL,2015-01-07T20:50:00,2015-01-07T22:17:00,391,0.0
ATL,ROC,DL,2015-01-07T20:45:00,2015-01-07T23:02:00,749,-5.0
CAE,IAD,EV,2015-01-07T00:25:00,2015-01-07T01:49:00,401,215.0
DFW,ACT,MQ,2015-01-07T20:50:00,2015-01-07T21:29:00,89,0.0
DFW,LEX,MQ,2015-01-07T20:46:00,2015-01-07T23:55:00,785,-4.0
PHL,DFW,NK,2015-01-07T22:25:00,2015-01-08T00:47:00,1303,95.0
SLC,SNA,OO,2015-01-07T20:49:00,2015-01-07T21:36:00,588,-1.0
SLC,RDM,OO,2015-01-07T20:50:00,2015-01-07T21:33:00,525,0.0
SLC,MSO,OO,2015-01-07T20:42:00,2015-01-07T22:19:00,436,-8.0
SLC,GJT,OO,2015-01-07T20:42:00,2015-01-07T21:43:00,216,-8.0
SLC,LWS,OO,2015-01-07T20:43:00,2015-01-07T21:11:00,461,-7.0
SLC,MFR,OO,2015-01-07T20:46:00,2015-01-07T21:23:00,575,-4.0
SLC,CPR,OO,2015-01-07T20:37:00,2015-01-07T21:46:00,320,-13.0
DFW,MOB,MQ,2015-01-07T21:11:00,2015-01-07T22:50:00,539,21.0
PHL,BOS,B6,2015-01-07T20:40:00,2015-01-07T21:54:00,280,-11.0
SLC,PDX,DL,2015-01-07T20:49:00,2015-01-07T21:46:00,630,-2.0
ATL,AEX,EV,2015-01-07T20:46:00,2015-01-07T21:28:00,500,-5.0
ATL,VLD,EV,2015-01-07T21:03:00,2015-01-07T22:01:00,208,12.0
SFO,LAX,AA,2015-01-07T20:43:00,2015-01-07T22:06:00,337,-9.0
SLC,TUS,OO,2015-01-07T20:47:00,2015-01-07T22:55:00,601,-5.0
LGB,OAK,B6,2015-01-07T20:54:00,2015-01-07T22:04:00,353,1.0
ATL,CAK,DL,2015-01-07T21:05:00,2015-01-07T22:44:00,528,12.0
SLC,EUG,OO,2015-01-07T21:10:00,2015-01-07T22:06:00,618,17.0
SLC,FCA,OO,2015-01-07T20:49:00,2015-01-07T22:18:00,531,-4.0
JMS,DVL,OO,2015-01-07T20:36:00,2015-01-07T21:12:00,83,-17.0
ATL,MLB,DL,2015-01-07T20:56:00,2015-01-07T22:23:00,442,2.0
ATL,ILM,EV,2015-01-07T21:02:00,2015-01-07T22:05:00,377,8.0
ATL,CID,EV,2015-01-07T20:51:00,2015-01-07T22:27:00,694,-3.0
SLC,BUR,OO,2015-01-07T20:52:00,2015-01-07T21:47:00,574,-2.0
IAH,SAT,UA,2015-01-07T20:59:00,2015-01-07T22:02:00,191,4.0
IAH,SNA,UA,2015-01-07T20:56:00,2015-01-07T22:11:00,1346,1.0
PHL,DTW,US,2015-01-07T20:47:00,2015-01-07T22:31:00,453,-8.0
OAK,LAS,WN,2015-01-07T20:55:00,2015-01-07T22:22:00,407,0.0
OAK,PHX,WN,2015-01-07T21:04:00,2015-01-07T23:51:00,646,9.0
BNA,PIT,WN,2015-01-07T20:49:00,2015-01-07T23:18:00,462,-6.0
BNA,RDU,WN,2015-01-07T21:21:00,2015-01-07T23:33:00,442,26.0
BWI,BOS,WN,2015-01-07T21:38:00,2015-01-07T22:51:00,369,43.0
DAL,ICT,WN,2015-01-07T21:03:00,2015-01-07T22:07:00,333,8.0
DCA,ATL,WN,2015-01-07T21:04:00,2015-01-07T22:55:00,547,9.0
DCA,MDW,WN,2015-01-07T21:03:00,2015-01-07T22:01:00,601,8.0
DEN,AUS,WN,2015-01-07T21:38:00,2015-01-08T00:36:00,775,43.0
SNA,SJC,WN,2015-01-07T20:55:00,2015-01-07T21:59:00,342,0.0
STL,MKE,WN,2015-01-07T21:06:00,2015-01-07T22:18:00,317,11.0
TPA,ISP,WN,2015-01-07T20:54:00,2015-01-07T23:15:00,1034,-1.0
LAS,PDX,WN,2015-01-07T20:58:00,2015-01-07T23:04:00,763,3.0
LAS,PHX,WN,2015-01-07T21:12:00,2015-01-07T23:10:00,255,17.0
LAS,RNO,WN,2015-01-07T20:49:00,2015-01-07T21:58:00,345,-6.0
LAX,DEN,WN,2015-01-07T20:51:00,2015-01-07T23:53:00,862,-4.0
LAX,RNO,WN,2015-01-07T20:52:00,2015-01-07T21:56:00,391,-3.0
LGA,MDW,WN,2015-01-07T21:35:00,2015-01-07T22:48:00,725,40.0
ATL,HOU,WN,2015-01-07T20:54:00,2015-01-07T22:03:00,696,-1.0
SAN,PDX,WN,2015-01-07T20:53:00,2015-01-07T23:28:00,933,-2.0
SAT,DAL,WN,2015-01-07T21:03:00,2015-01-07T21:59:00,248,8.0
SJC,BUR,WN,2015-01-07T21:14:00,2015-01-07T22:09:00,296,19.0
JFK,LAX,AA,2015-01-07T23:29:00,2015-01-08T02:52:00,2475,154.0
LGA,ORD,AA,2015-01-07T22:06:00,2015-01-07T23:25:00,733,71.0
ORD,MSP,AA,2015-01-07T20:57:00,2015-01-07T22:20:00,334,2.0
DFW,OKC,AA,2015-01-07T21:34:00,2015-01-07T22:32:00,175,39.0
ORD,AUS,AA,2015-01-07T20:47:00,2015-01-07T23:19:00,978,-8.0
DFW,TUL,AA,2015-01-07T21:22:00,2015-01-07T22:18:00,237,27.0
DCA,ORD,AA,2015-01-07T20:48:00,2015-01-07T21:53:00,612,-7.0
DFW,MFE,AA,2015-01-07T21:36:00,2015-01-07T22:58:00,469,41.0
PDX,LAS,AS,2015-01-07T20:45:00,2015-01-07T22:47:00,763,-10.0
SJC,SLC,AS,2015-01-07T20:46:00,2015-01-07T23:47:00,584,-9.0
SFO,SLC,AS,2015-01-07T20:52:00,2015-01-07T23:32:00,599,-3.0
JFK,BOS,B6,2015-01-07T22:14:00,2015-01-07T23:20:00,187,79.0
JFK,SJU,B6,2015-01-07T21:21:00,2015-01-08T02:14:00,1598,26.0
BOS,DCA,B6,2015-01-07T20:52:00,2015-01-07T22:24:00,399,-3.0
FLL,BDL,B6,2015-01-07T22:25:00,2015-01-08T01:09:00,1173,90.0
ATL,BHM,DL,2015-01-07T20:53:00,2015-01-08T20:47:00,134,-2.0
ATL,OMA,DL,2015-01-07T20:53:00,2015-01-07T22:42:00,821,-2.0
SLC,SAN,DL,2015-01-07T20:55:00,2015-01-07T21:38:00,626,0.0
SLC,SMF,DL,2015-01-07T20:50:00,2015-01-07T21:31:00,532,-5.0
ATL,CVG,DL,2015-01-07T20:56:00,2015-01-07T22:19:00,373,1.0
ATL,SAV,DL,2015-01-07T21:04:00,2015-01-07T22:14:00,214,9.0
ATL,IAD,F9,2015-01-07T21:26:00,2015-01-07T22:57:00,534,31.0
DFW,CRP,MQ,2015-01-07T21:57:00,2015-01-07T23:28:00,354,62.0
DEN,DFW,NK,2015-01-07T22:21:00,2015-01-08T01:08:00,641,86.0
LAX,MRY,OO,2015-01-07T20:49:00,2015-01-07T21:49:00,266,-6.0
PHX,PSP,OO,2015-01-07T20:49:00,2015-01-07T20:54:00,261,-6.0
SLC,GTF,OO,2015-01-07T20:50:00,2015-01-07T22:22:00,463,-5.0
SLC,IDA,OO,2015-01-07T20:54:00,2015-01-07T22:00:00,188,-1.0
SLC,LGB,OO,2015-01-07T20:52:00,2015-01-07T21:40:00,588,-3.0
SLC,HLN,OO,2015-01-07T20:53:00,2015-01-07T22:24:00,402,-2.0
SFO,PSP,OO,2015-01-07T22:19:00,2015-01-07T23:45:00,421,84.0
ATL,DSM,DL,2015-01-07T20:56:00,2015-01-07T22:18:00,743,0.0
ATL,PIA,EV,2015-01-07T20:49:00,2015-01-07T21:45:00,565,-7.0
ATL,PBI,DL,2015-01-07T21:02:00,2015-01-07T22:48:00,545,6.0
SLC,ABQ,DL,2015-01-07T20:52:00,2015-01-07T22:26:00,493,-5.0
SLC,SUN,OO,2015-01-07T20:51:00,2015-01-07T21:41:00,222,-6.0
PHX,FLG,OO,2015-01-07T20:53:00,2015-01-07T21:35:00,119,-4.0
EWR,BQN,UA,2015-01-07T22:22:00,2015-01-08T03:12:00,1585,83.0
PHX,ONT,US,2015-01-07T21:19:00,2015-01-07T21:32:00,325,20.0
SJU,TPA,B6,2015-01-07T21:24:00,2015-01-07T23:21:00,1237,25.0
MCO,BOS,B6,2015-01-07T21:31:00,2015-01-07T23:51:00,1121,32.0
HPN,PBI,B6,2015-01-07T20:43:00,2015-01-07T23:38:00,1056,-16.0
ATL,DAL,DL,2015-01-07T20:54:00,2015-01-07T22:19:00,721,-5.0
ATL,DAB,DL,2015-01-07T21:06:00,2015-01-07T22:11:00,366,7.0
IAD,BOS,B6,2015-01-07T20:49:00,2015-01-07T22:24:00,413,-10.0
PHX,BFL,OO,2015-01-07T21:02:00,2015-01-07T21:29:00,425,3.0
PHX,FAT,OO,2015-01-07T20:59:00,2015-01-07T21:29:00,493,0.0
ORD,PAH,OO,2015-01-07T21:03:00,2015-01-07T22:03:00,342,3.0
SFO,JFK,UA,2015-01-07T20:59:00,2015-01-08T05:01:00,2586,-1.0
PHX,SAN,US,2015-01-07T21:19:00,2015-01-07T21:27:00,304,19.0
ORD,CLT,US,2015-01-07T21:44:00,2015-01-08T00:14:00,599,44.0
DCA,BOS,US,2015-01-07T20:52:00,2015-01-07T22:18:00,399,-8.0
BOS,DCA,US,2015-01-07T20:53:00,2015-01-07T22:22:00,399,-7.0
LGA,BOS,US,2015-01-07T21:20:00,2015-01-07T22:19:00,184,20.0
LGA,DCA,US,2015-01-07T20:52:00,2015-01-07T22:08:00,214,-8.0
HOU,DAL,WN,2015-01-07T21:39:00,2015-01-07T22:34:00,239,39.0
HOU,MDW,WN,2015-01-07T21:55:00,2015-01-08T00:18:00,937,55.0
LAS,ABQ,WN,2015-01-07T20:57:00,2015-01-07T23:10:00,486,-3.0
PHX,OAK,WN,2015-01-07T20:59:00,2015-01-07T21:53:00,646,-1.0
BWI,MSY,WN,2015-01-07T21:55:00,2015-01-07T23:53:00,998,55.0
DAL,HOU,WN,2015-01-07T21:02:00,2015-01-07T21:54:00,239,2.0
DEN,SNA,WN,2015-01-07T21:00:00,2015-01-07T22:06:00,846,0.0
STL,OMA,WN,2015-01-07T21:14:00,2015-01-07T22:22:00,342,14.0
LAS,TUS,WN,2015-01-07T21:43:00,2015-01-07T23:54:00,365,43.0
MCO,PVD,WN,2015-01-07T20:54:00,2015-01-07T23:07:00,1072,-6.0
SAN,SMF,WN,2015-01-07T20:54:00,2015-01-07T22:18:00,480,-6.0
DFW,SAN,AA,2015-01-07T21:08:00,2015-01-07T21:58:00,1171,8.0
MIA,BOS,AA,2015-01-07T21:05:00,2015-01-07T23:54:00,1258,5.0
MIA,LAX,AA,2015-01-07T20:58:00,2015-01-07T23:48:00,2342,-2.0
DCA,MIA,AA,2015-01-07T20:58:00,2015-01-07T23:43:00,919,-2.0
MIA,LGA,AA,2015-01-07T21:07:00,2015-01-07T23:51:00,1096,7.0
DFW,SNA,AA,2015-01-07T21:10:00,2015-01-07T22:04:00,1205,10.0
LGA,MCO,B6,2015-01-07T23:53:00,2015-01-08T02:33:00,950,173.0
LAX,JFK,B6,2015-01-07T20:59:00,2015-01-08T05:11:00,2475,-1.0
JFK,AUS,B6,2015-01-07T21:00:00,2015-01-08T00:09:00,1521,0.0
EWR,BOS,B6,2015-01-07T21:05:00,2015-01-07T22:31:00,200,5.0
SLC,RNO,DL,2015-01-07T20:57:00,2015-01-07T21:20:00,422,-3.0
ATL,ROA,DL,2015-01-07T21:12:00,2015-01-07T22:31:00,357,12.0
BOS,LGA,DL,2015-01-07T21:11:00,2015-01-07T22:30:00,184,11.0
ORD,BTV,EV,2015-01-07T21:26:00,2015-01-08T00:25:00,763,26.0
EWR,CHS,EV,2015-01-07T22:25:00,2015-01-08T00:35:00,628,85.0
ORD,MEM,EV,2015-01-07T20:59:00,2015-01-07T22:44:00,491,-1.0
ATL,FSM,EV,2015-01-07T20:49:00,2015-01-07T21:45:00,579,-11.0
SLC,ONT,DL,2015-01-07T20:50:00,2015-01-07T21:20:00,558,-10.0
SLC,OAK,DL,2015-01-07T21:05:00,2015-01-07T21:50:00,588,5.0
ORD,ELM,EV,2015-01-07T21:00:00,2015-01-07T23:45:00,566,0.0
LGA,RDU,MQ,2015-01-07T21:52:00,2015-01-07T23:17:00,431,52.0
LAX,FLL,NK,2015-01-07T21:26:00,2015-01-08T05:19:00,2342,26.0
SLC,PSP,OO,2015-01-07T20:57:00,2015-01-07T21:43:00,541,-3.0
ORD,MKE,OO,2015-01-07T21:27:00,2015-01-07T22:10:00,67,27.0
PHX,MRY,OO,2015-01-07T20:59:00,2015-01-07T21:53:00,598,-1.0
ORD,ORF,OO,2015-01-07T21:15:00,2015-01-08T00:11:00,717,15.0
ATL,EVV,DL,2015-01-07T20:58:00,2015-01-07T21:21:00,350,-3.0
ATL,PHF,EV,2015-01-07T20:59:00,2015-01-07T22:34:00,508,-2.0
ATL,MYR,DL,2015-01-07T21:21:00,2015-01-07T22:26:00,317,19.0
MEI,PIB,EV,2015-01-07T20:35:00,2015-01-07T21:02:00,69,-27.0
SLC,BOI,DL,2015-01-07T21:01:00,2015-01-07T22:13:00,290,-1.0
ATL,EWN,EV,2015-01-07T21:00:00,2015-01-07T22:17:00,433,-2.0
PHX,SBP,OO,2015-01-07T21:08:00,2015-01-07T21:48:00,509,5.0
PHX,SBA,OO,2015-01-07T21:06:00,2015-01-07T21:59:00,455,3.0
DFW,ORD,OO,2015-01-07T20:56:00,2015-01-07T23:15:00,802,-7.0
SFO,SEA,UA,2015-01-07T21:01:00,2015-01-07T22:59:00,679,-3.0
ATL,SAT,DL,2015-01-07T21:08:00,2015-01-07T22:43:00,874,4.0
ATL,GPT,DL,2015-01-07T21:16:00,2015-01-07T21:36:00,352,12.0
ATL,HOU,DL,2015-01-07T21:08:00,2015-01-07T22:23:00,696,4.0
ORD,BWI,NK,2015-01-07T21:21:00,2015-01-08T00:08:00,622,17.0
LAX,SAN,OO,2015-01-07T21:02:00,2015-01-07T21:56:00,109,-2.0
ORD,CLE,UA,2015-01-07T22:11:00,2015-01-08T00:13:00,315,66.0
IAH,SAN,UA,2015-01-07T21:18:00,2015-01-07T22:26:00,1303,13.0
PHX,SMF,US,2015-01-07T21:22:00,2015-01-07T22:24:00,647,17.0
PHX,OAK,US,2015-01-07T21:01:00,2015-01-07T21:54:00,646,-4.0
PHX,LAX,US,2015-01-07T21:00:00,2015-01-07T21:53:00,370,-5.0
MIA,CLT,US,2015-01-07T20:57:00,2015-01-07T22:49:00,650,-8.0
HOU,CRP,WN,2015-01-07T21:44:00,2015-01-07T22:34:00,187,39.0
HOU,LAX,WN,2015-01-07T21:25:00,2015-01-07T22:33:00,1390,20.0
HOU,MAF,WN,2015-01-07T21:26:00,2015-01-07T22:44:00,441,21.0
DAL,AMA,WN,2015-01-07T21:48:00,2015-01-07T23:05:00,323,43.0
DAL,SAT,WN,2015-01-07T22:29:00,2015-01-07T23:27:00,248,84.0
DEN,LAX,WN,2015-01-07T21:32:00,2015-01-07T22:52:00,862,27.0
DEN,ONT,WN,2015-01-07T21:12:00,2015-01-07T22:14:00,819,7.0
DEN,PHX,WN,2015-01-07T21:30:00,2015-01-07T23:07:00,602,25.0
DEN,SEA,WN,2015-01-07T21:47:00,2015-01-07T23:39:00,1024,42.0
DEN,SLC,WN,2015-01-07T21:42:00,2015-01-07T23:09:00,391,37.0
DEN,TUS,WN,2015-01-07T21:26:00,2015-01-07T23:08:00,639,21.0
SNA,PHX,WN,2015-01-07T20:58:00,2015-01-07T23:01:00,338,-7.0
MCO,ATL,WN,2015-01-07T21:04:00,2015-01-07T22:33:00,404,-1.0
MCO,MKE,WN,2015-01-07T21:04:00,2015-01-07T23:02:00,1066,-1.0
MDW,BOS,WN,2015-01-07T23:08:00,2015-01-08T02:05:00,861,123.0
MDW,CLE,WN,2015-01-07T22:17:00,2015-01-08T00:16:00,307,72.0
MDW,DCA,WN,2015-01-07T22:18:00,2015-01-08T00:53:00,601,73.0
MDW,IAD,WN,2015-01-07T23:03:00,2015-01-08T01:25:00,577,118.0
ATL,MCO,WN,2015-01-07T20:57:00,2015-01-07T22:17:00,404,-8.0
SAN,PHX,WN,2015-01-07T21:10:00,2015-01-07T23:15:00,304,5.0
DFW,SLC,AA,2015-01-07T21:44:00,2015-01-07T23:20:00,989,39.0
ATL,MIA,AA,2015-01-07T21:05:00,2015-01-07T23:03:00,594,0.0
DFW,DTW,AA,2015-01-07T21:15:00,2015-01-08T01:52:00,986,10.0
MIA,JFK,AA,2015-01-07T21:02:00,2015-01-07T23:49:00,1089,-3.0
MIA,EWR,AA,2015-01-07T21:10:00,2015-01-08T00:28:00,1085,5.0
MIA,STL,AA,2015-01-07T21:01:00,2015-01-07T22:56:00,1068,-4.0
PDX,ANC,AS,2015-01-07T21:11:00,2015-01-07T23:58:00,1542,6.0
IAH,LCH,EV,2015-01-07T20:58:00,2015-01-07T21:46:00,127,-7.0
IAH,TUS,EV,2015-01-07T21:11:00,2015-01-07T22:44:00,936,6.0
IAH,CLL,EV,2015-01-07T21:00:00,2015-01-07T21:37:00,74,-5.0
IAH,HRL,EV,2015-01-07T22:33:00,2015-01-07T23:37:00,295,88.0
ORD,GRB,EV,2015-01-07T21:52:00,2015-01-07T22:50:00,173,47.0
IAH,BRO,EV,2015-01-07T21:10:00,2015-01-07T22:42:00,308,5.0
ORD,LAN,EV,2015-01-07T21:35:00,2015-01-07T23:31:00,179,30.0
ORD,CLT,EV,2015-01-07T21:09:00,2015-01-08T00:10:00,599,4.0
IAH,DAL,EV,2015-01-07T21:05:00,2015-01-07T22:20:00,216,0.0
ORD,PIA,MQ,2015-01-07T21:45:00,2015-01-07T22:43:00,130,40.0
ORD,CVG,MQ,2015-01-07T21:33:00,2015-01-08T00:18:00,265,28.0
LGA,DAY,MQ,2015-01-07T22:06:00,2015-01-08T00:03:00,549,61.0
MIA,BHM,MQ,2015-01-07T21:12:00,2015-01-07T22:22:00,661,7.0
RHI,IMT,OO,2015-01-07T21:01:00,2015-01-07T21:36:00,67,-4.0
SLC,COS,OO,2015-01-07T20:57:00,2015-01-07T22:31:00,411,-8.0
IAH,BFL,OO,2015-01-07T21:14:00,2015-01-07T22:46:00,1428,9.0
IAH,DSM,OO,2015-01-07T20:59:00,2015-01-07T23:26:00,802,-6.0
ORD,SPI,OO,2015-01-07T21:10:00,2015-01-07T22:02:00,174,5.0
